 inst#     actual  predicted error distribution (ID)
   529        2:1        2:1       0.1,*0.9,0 (1868)
   530        2:1        1:2   +   *0.7,0.3,0 (105)
   531        2:1        2:1       0.2,*0.7,0.1 (13474)
   532        2:1        2:1       0,*1,0 (16889)
   533        2:1        2:1       0,*0.9,0.1 (5455)
   534        2:1        2:1       0,*1,0 (11323)
   535        2:1        2:1       0,*0.8,0.2 (729)
   536        2:1        2:1       0,*1,0 (4830)
   537        2:1        2:1       0,*1,0 (5229)
   538        2:1        2:1       0.1,*0.9,0 (15584)
   539        2:1        2:1       0.1,*0.8,0.1 (12595)
   540        2:1        2:1       0,*1,0 (10725)
   541        2:1        2:1       0,*1,0 (1986)
   542        2:1        2:1       0.1,*0.9,0 (5882)
   543        2:1        2:1       0,*1,0 (17279)
   544        2:1        2:1       0.2,*0.7,0.1 (15165)
   545        2:1        2:1       0,*1,0 (2048)
   546        2:1        2:1       0,*1,0 (1314)
   547        2:1        2:1       0.3,*0.4,0.3 (19972)
   548        2:1        2:1       0,*0.9,0.1 (9862)
   549        2:1        2:1       0,*1,0 (4842)
   550        2:1        2:1       0.2,*0.7,0.1 (2721)
   551        2:1        2:1       0,*1,0 (8129)
   552        2:1        2:1       0,*1,0 (6356)
   553        2:1        2:1       0.1,*0.8,0.1 (17659)
   554        2:1        2:1       0.1,*0.8,0.1 (16786)
   555        2:1        2:1       0.1,*0.8,0.1 (1843)
   556        2:1        2:1       0,*1,0 (2002)
   557        2:1        2:1       0.2,*0.7,0.1 (3925)
   558        2:1        2:1       0,*1,0 (18093)
   559        2:1        2:1       0.3,*0.7,0 (10052)
   560        2:1        2:1       0.1,*0.9,0 (303)
   561        2:1        2:1       0,*1,0 (8431)
   562        2:1        2:1       0.1,*0.8,0.1 (4321)
   563        2:1        2:1       0,*0.9,0.1 (13472)
   564        2:1        2:1       0.1,*0.9,0 (12128)
   565        2:1        2:1       0,*1,0 (17618)
   566        2:1        2:1       0,*1,0 (14665)
   567        2:1        2:1       0,*1,0 (13732)
   568        2:1        2:1       0,*1,0 (10524)
   569        2:1        2:1       0.2,*0.5,0.3 (13317)
   570        2:1        2:1       0,*0.9,0.1 (9205)
   571        2:1        2:1       0,*0.8,0.2 (19758)
   572        2:1        2:1       0,*1,0 (5063)
   573        2:1        2:1       0,*1,0 (5849)
   574        2:1        2:1       0.2,*0.8,0 (19273)
   575        2:1        2:1       0,*0.8,0.2 (15205)
   576        2:1        2:1       0,*0.9,0.1 (12717)
   577        2:1        2:1       0.2,*0.7,0.1 (13771)
   578        2:1        2:1       0.1,*0.6,0.3 (19693)
   579        2:1        2:1       0,*1,0 (10658)
   580        2:1        2:1       0.2,*0.7,0.1 (19656)
   581        2:1        2:1       0,*1,0 (2209)
   582        2:1        2:1       0,*0.5,0.5 (5321)
   583        2:1        2:1       0.3,*0.6,0.1 (15715)
   584        2:1        2:1       0,*1,0 (2940)
   585        2:1        2:1       0.2,*0.7,0.1 (6496)
   586        2:1        2:1       0,*1,0 (7525)
   587        2:1        2:1       0.3,*0.7,0 (11387)
   588        2:1        2:1       0.1,*0.9,0 (16459)
   589        2:1        2:1       0.1,*0.6,0.3 (14017)
   590        2:1        2:1       0,*1,0 (4639)
   591        2:1        2:1       0.1,*0.6,0.3 (5906)
   592        2:1        2:1       0.1,*0.9,0 (18695)
   593        2:1        2:1       0,*1,0 (6197)
   594        2:1        2:1       0,*0.9,0.1 (5138)
   595        2:1        2:1       0,*1,0 (6654)
   596        2:1        2:1       0.3,*0.7,0 (5392)
   597        2:1        2:1       0,*1,0 (7388)
   598        2:1        2:1       0.2,*0.6,0.2 (12042)
   599        2:1        2:1       0.1,*0.9,0 (10997)
   600        2:1        2:1       0,*0.9,0.1 (6265)
   601        2:1        2:1       0.1,*0.9,0 (12009)
   602        2:1        2:1       0.3,*0.5,0.2 (5378)
   603        2:1        2:1       0.4,*0.6,0 (3105)
   604        2:1        2:1       0.1,*0.6,0.3 (8671)
   605        2:1        2:1       0,*1,0 (4064)
   606        2:1        2:1       0,*1,0 (16770)
   607        2:1        2:1       0,*0.9,0.1 (4924)
   608        2:1        2:1       0.2,*0.7,0.1 (18337)
   609        2:1        2:1       0.1,*0.9,0 (16446)
   610        2:1        1:2   +   *0.8,0.1,0.1 (10814)
   611        2:1        2:1       0,*1,0 (4423)
   612        2:1        2:1       0.1,*0.9,0 (2791)
   613        2:1        2:1       0,*1,0 (19304)
   614        2:1        2:1       0.2,*0.8,0 (4660)
   615        2:1        2:1       0.2,*0.8,0 (9074)
   616        2:1        2:1       0.2,*0.8,0 (11671)
   617        2:1        2:1       0.1,*0.9,0 (14147)
   618        2:1        2:1       0,*1,0 (11860)
   619        2:1        2:1       0.1,*0.9,0 (1826)
   620        2:1        2:1       0,*1,0 (7243)
   621        2:1        2:1       0.1,*0.9,0 (16908)
   622        2:1        2:1       0,*1,0 (14992)
   623        2:1        2:1       0,*1,0 (15274)
   624        2:1        2:1       0.2,*0.7,0.1 (12166)
   625        2:1        2:1       0,*0.7,0.3 (18294)
   626        2:1        2:1       0,*1,0 (11767)
   627        2:1        2:1       0,*0.9,0.1 (8925)
   628        2:1        2:1       0,*1,0 (10873)
   629        2:1        2:1       0.2,*0.8,0 (1355)
   630        2:1        2:1       0.2,*0.8,0 (12084)
   631        2:1        2:1       0,*0.9,0.1 (6227)
   632        2:1        2:1       0.1,*0.8,0.1 (17815)
   633        2:1        2:1       0.1,*0.9,0 (2853)
   634        2:1        2:1       0.1,*0.9,0 (3675)
   635        2:1        2:1       0.2,*0.7,0.1 (3629)
   636        2:1        2:1       0,*1,0 (601)
   637        2:1        2:1       0,*0.5,0.5 (5401)
   638        2:1        2:1       0,*0.9,0.1 (11699)
   639        2:1        2:1       0,*1,0 (15949)
   640        2:1        2:1       0,*1,0 (4982)
   641        2:1        2:1       0.2,*0.8,0 (1856)
   642        2:1        2:1       0,*0.8,0.2 (17296)
   643        2:1        2:1       0.1,*0.8,0.1 (3831)
   644        2:1        2:1       0,*1,0 (10175)
   645        2:1        2:1       0.1,*0.9,0 (1181)
   646        2:1        2:1       0.1,*0.8,0.1 (3040)
   647        2:1        2:1       0.1,*0.8,0.1 (15262)
   648        2:1        2:1       0,*0.9,0.1 (19023)
   649        2:1        2:1       0,*0.9,0.1 (6834)
   650        2:1        2:1       0,*1,0 (8735)
   651        2:1        2:1       0.1,*0.9,0 (16319)
   652        2:1        2:1       0.1,*0.9,0 (12302)
   653        2:1        2:1       0.2,*0.8,0 (15682)
   654        2:1        2:1       0.2,*0.8,0 (17461)
   655        2:1        2:1       0,*0.9,0.1 (3597)
   656        2:1        2:1       0,*1,0 (7351)
   657        2:1        2:1       0.1,*0.9,0 (2428)
   658        2:1        2:1       0.1,*0.9,0 (17003)
   659        2:1        2:1       0.1,*0.9,0 (11981)
   660        2:1        2:1       0,*1,0 (6132)
   661        2:1        2:1       0,*1,0 (2821)
   662        2:1        2:1       0.2,*0.6,0.2 (6691)
   663        2:1        2:1       0.3,*0.7,0 (18136)
   664        2:1        3:0   +   0.1,0.1,*0.8 (11292)
   665        2:1        2:1       0,*1,0 (2900)
   666        2:1        2:1       0.2,*0.6,0.2 (19816)
   667        2:1        2:1       0.1,*0.7,0.2 (140)
   668        2:1        2:1       0.1,*0.7,0.2 (12223)
   669        2:1        3:0   +   0.1,0.4,*0.5 (2160)
   670        2:1        2:1       0,*1,0 (7149)
   671        2:1        1:2   +   *0.5,0.4,0.1 (17347)
   672        2:1        2:1       0.1,*0.9,0 (9504)
   673        2:1        2:1       0,*1,0 (5664)
   674        2:1        2:1       0,*1,0 (1929)
   675        2:1        2:1       0,*1,0 (10893)
   676        2:1        2:1       0,*1,0 (7167)
   677        2:1        2:1       0.3,*0.7,0 (14482)
   678        2:1        2:1       0,*1,0 (13031)
   679        2:1        2:1       0,*1,0 (19946)
   680        2:1        2:1       0,*1,0 (8981)
   681        2:1        2:1       0,*1,0 (19408)
   682        2:1        2:1       0.1,*0.6,0.3 (14017)
   683        2:1        2:1       0,*1,0 (15230)
   684        2:1        2:1       0,*1,0 (4534)
   685        2:1        2:1       0,*0.8,0.2 (18482)
   686        2:1        2:1       0.3,*0.7,0 (18559)
   687        2:1        2:1       0.1,*0.7,0.2 (19123)
   688        2:1        2:1       0,*0.9,0.1 (2249)
   689        2:1        2:1       0,*1,0 (11351)
   690        2:1        2:1       0,*1,0 (18700)
   691        2:1        2:1       0.2,*0.8,0 (4165)
   692        2:1        2:1       0.1,*0.7,0.2 (6383)
   693        2:1        2:1       0,*1,0 (13423)
   694        2:1        2:1       0,*1,0 (245)
   695        2:1        2:1       0,*0.9,0.1 (14554)
   696        2:1        2:1       0,*0.8,0.2 (4226)
   697        2:1        2:1       0.1,*0.7,0.2 (18207)
   698        2:1        2:1       0,*0.9,0.1 (1077)
   699        2:1        2:1       0.2,*0.7,0.1 (2378)
   700        2:1        2:1       0.1,*0.8,0.1 (12520)
   701        2:1        2:1       0.2,*0.7,0.1 (2193)
   702        2:1        2:1       0,*1,0 (4772)
   703        2:1        2:1       0,*1,0 (3412)
   704        2:1        2:1       0,*0.9,0.1 (15191)
   705        2:1        2:1       0,*0.8,0.2 (1656)
   706        2:1        2:1       0.2,*0.8,0 (5327)
   707        2:1        2:1       0.2,*0.5,0.3 (14023)
   708        2:1        2:1       0.1,*0.9,0 (6057)
   709        2:1        2:1       0,*1,0 (5870)
   710        2:1        2:1       0,*0.9,0.1 (17929)
   711        2:1        2:1       0,*1,0 (9583)
   712        2:1        2:1       0,*1,0 (7453)
   713        2:1        2:1       0.3,*0.7,0 (19995)
   714        2:1        2:1       0,*0.9,0.1 (17890)
   715        2:1        2:1       0.2,*0.8,0 (3869)
   716        2:1        2:1       0.2,*0.6,0.2 (8579)
   717        2:1        2:1       0.2,*0.8,0 (14903)
   718        2:1        2:1       0.1,*0.8,0.1 (10250)
   719        2:1        2:1       0,*0.9,0.1 (9660)
   720        2:1        2:1       0.2,*0.8,0 (15199)
   721        2:1        2:1       0,*1,0 (10912)
   722        2:1        2:1       0.4,*0.5,0.1 (16567)
   723        2:1        2:1       0.1,*0.8,0.1 (19766)
   724        2:1        2:1       0.1,*0.8,0.1 (17157)
   725        2:1        2:1       0.1,*0.9,0 (4586)
   726        2:1        2:1       0,*1,0 (11459)
   727        2:1        2:1       0,*0.7,0.3 (5881)
   728        2:1        2:1       0.1,*0.9,0 (447)
   729        2:1        2:1       0,*1,0 (7654)
   730        2:1        2:1       0.3,*0.7,0 (4140)
   731        2:1        2:1       0,*1,0 (10759)
   732        2:1        2:1       0.2,*0.7,0.1 (3192)
   733        2:1        2:1       0,*1,0 (9047)
   734        2:1        2:1       0.1,*0.9,0 (8005)
   735        2:1        2:1       0,*0.8,0.2 (9549)
   736        2:1        2:1       0,*0.9,0.1 (5715)
   737        2:1        2:1       0.2,*0.8,0 (19803)
   738        2:1        2:1       0,*0.8,0.2 (14320)
   739        2:1        2:1       0,*1,0 (9601)
   740        2:1        2:1       0,*1,0 (13443)
   741        2:1        2:1       0.2,*0.8,0 (11350)
   742        2:1        2:1       0,*1,0 (7003)
   743        2:1        2:1       0.1,*0.9,0 (17355)
   744        2:1        2:1       0,*1,0 (19925)
   745        2:1        2:1       0,*1,0 (1430)
   746        2:1        3:0   +   0,0.4,*0.6 (4711)
   747        2:1        2:1       0.2,*0.8,0 (9124)
   748        2:1        2:1       0,*1,0 (11805)
   749        2:1        1:2   +   *0.7,0.3,0 (12376)
   750        2:1        2:1       0.3,*0.6,0.1 (10456)
   751        2:1        2:1       0,*1,0 (1800)
   752        2:1        2:1       0,*1,0 (10871)
   753        2:1        2:1       0,*1,0 (6782)
   754        2:1        2:1       0,*1,0 (4273)
   755        2:1        2:1       0.3,*0.7,0 (14926)
   756        2:1        2:1       0.1,*0.9,0 (8623)
   757        2:1        3:0   +   0.3,0.3,*0.4 (5875)
   758        2:1        2:1       0,*0.9,0.1 (19980)
   759        2:1        2:1       0.1,*0.8,0.1 (12371)
   760        2:1        2:1       0.2,*0.8,0 (840)
   761        2:1        1:2   +   *0.9,0.1,0 (10847)
   762        2:1        2:1       0,*1,0 (13346)
   763        2:1        2:1       0,*1,0 (6313)
   764        2:1        2:1       0,*1,0 (17404)
   765        2:1        2:1       0.1,*0.7,0.2 (10336)
   766        2:1        2:1       0,*1,0 (11853)
   767        2:1        2:1       0.3,*0.7,0 (12586)
   768        2:1        1:2   +   *0.5,0.4,0.1 (18079)
   769        2:1        2:1       0,*1,0 (14064)
   770        2:1        2:1       0,*1,0 (945)
   771        2:1        2:1       0.1,*0.7,0.2 (16044)
   772        2:1        2:1       0,*1,0 (15045)
   773        2:1        2:1       0,*1,0 (8467)
   774        2:1        2:1       0.2,*0.8,0 (14255)
   775        2:1        2:1       0,*1,0 (19946)
   776        2:1        2:1       0,*0.7,0.3 (12834)
   777        2:1        2:1       0,*0.8,0.2 (502)
   778        2:1        2:1       0,*1,0 (7803)
   779        2:1        1:2   +   *0.6,0.2,0.2 (14204)
   780        2:1        2:1       0.1,*0.8,0.1 (11404)
   781        2:1        2:1       0,*1,0 (2580)
   782        2:1        2:1       0.1,*0.9,0 (5857)
   783        2:1        2:1       0.1,*0.7,0.2 (20056)
   784        2:1        2:1       0.1,*0.8,0.1 (7422)
   785        2:1        2:1       0,*0.9,0.1 (3210)
   786        2:1        2:1       0.1,*0.9,0 (13377)
   787        2:1        2:1       0,*0.9,0.1 (18034)
   788        2:1        2:1       0.1,*0.6,0.3 (15184)
   789        2:1        2:1       0,*0.8,0.2 (6324)
   790        2:1        2:1       0,*1,0 (14086)
   791        2:1        2:1       0,*0.6,0.4 (18494)
   792        2:1        2:1       0.1,*0.8,0.1 (3769)
   793        2:1        2:1       0.1,*0.9,0 (2398)
   794        2:1        2:1       0,*1,0 (4841)
   795        2:1        2:1       0,*1,0 (19230)
   796        2:1        2:1       0.2,*0.8,0 (10652)
   797        2:1        2:1       0.1,*0.9,0 (3488)
   798        2:1        2:1       0,*1,0 (335)
   799        2:1        2:1       0,*1,0 (8222)
   800        2:1        2:1       0.1,*0.8,0.1 (2932)
   801        2:1        2:1       0.3,*0.7,0 (18890)
   802        2:1        2:1       0,*0.9,0.1 (12829)
   803        2:1        2:1       0.2,*0.8,0 (8914)
   804        2:1        1:2   +   *0.6,0,0.4 (17025)
   805        2:1        2:1       0.2,*0.8,0 (4855)
   806        2:1        2:1       0,*1,0 (12157)
   807        2:1        2:1       0.1,*0.9,0 (9007)
   808        2:1        2:1       0,*0.9,0.1 (11818)
   809        2:1        2:1       0.3,*0.7,0 (5392)
   810        2:1        2:1       0.1,*0.8,0.1 (4366)
   811        2:1        2:1       0,*0.8,0.2 (18456)
   812        2:1        2:1       0,*1,0 (527)
   813        2:1        2:1       0,*1,0 (10098)
   814        2:1        2:1       0.1,*0.9,0 (11675)
   815        2:1        2:1       0,*1,0 (8436)
   816        2:1        2:1       0,*0.9,0.1 (12061)
   817        2:1        2:1       0,*1,0 (8596)
   818        2:1        2:1       0,*0.9,0.1 (7203)
   819        2:1        2:1       0,*1,0 (19720)
   820        2:1        2:1       0,*1,0 (18318)
   821        2:1        2:1       0.2,*0.7,0.1 (5082)
   822        2:1        2:1       0,*0.8,0.2 (27)
   823        2:1        2:1       0.2,*0.7,0.1 (15420)
   824        2:1        2:1       0,*0.8,0.2 (729)
   825        2:1        2:1       0,*1,0 (7728)
   826        2:1        2:1       0,*1,0 (19108)
   827        2:1        2:1       0.1,*0.9,0 (19088)
   828        2:1        2:1       0.1,*0.8,0.1 (15303)
   829        2:1        2:1       0,*1,0 (8384)
   830        2:1        2:1       0.3,*0.7,0 (5191)
   831        2:1        2:1       0.1,*0.7,0.2 (9960)
   832        2:1        2:1       0.1,*0.7,0.2 (6995)
   833        2:1        2:1       0.1,*0.9,0 (2239)
   834        2:1        2:1       0.3,*0.6,0.1 (17686)
   835        2:1        2:1       0.1,*0.9,0 (18276)
   836        2:1        2:1       0,*1,0 (16664)
   837        2:1        2:1       0,*0.8,0.2 (5897)
   838        2:1        2:1       0,*1,0 (10267)
   839        2:1        2:1       0.1,*0.7,0.2 (11407)
   840        2:1        2:1       0,*1,0 (214)
   841        2:1        2:1       0,*1,0 (14454)
   842        2:1        2:1       0,*1,0 (982)
   843        2:1        2:1       0.1,*0.7,0.2 (20056)
   844        2:1        2:1       0,*1,0 (13922)
   845        2:1        2:1       0,*1,0 (13508)
   846        2:1        2:1       0.1,*0.9,0 (11981)
   847        2:1        2:1       0.2,*0.8,0 (16193)
   848        2:1        2:1       0,*0.9,0.1 (16545)
   849        2:1        2:1       0,*0.8,0.2 (14381)
   850        2:1        2:1       0,*0.9,0.1 (6960)
   851        2:1        2:1       0,*1,0 (15575)
   852        2:1        2:1       0.1,*0.9,0 (12028)
   853        2:1        2:1       0,*1,0 (4392)
   854        2:1        2:1       0.3,*0.5,0.2 (17742)
   855        2:1        2:1       0.2,*0.7,0.1 (13814)
   856        2:1        2:1       0,*1,0 (12845)
